,,,,,,,,,,bottled water,,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frankfurter,,,,,frozen meals,frozen potato products,,,,,,,hard cheese,,,,,,,,,,,,,,,,,long life bakery product,,,,,,,,,,newspapers,,,,,,,other vegetables,,,,,,,,,,,,,,,,,,,,rolls/buns,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waffles,,,,white wine,whole milk,,
,,,,,,,,,,,,,butter,,,,,,,,,,,chewing gum,chicken,,,,,,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen meals,,,,,,,,,,,,,,instant coffee,,,,,,,,,,,,,,margarine,,,,,,,,,,oil,,,,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,specialty chocolate,,,,,,,,,,,tropical fruit,,,,waffles,,,,,,,
,,,,,,,,,,,,brown bread,,,,,,,,,,,,,,,chocolate marshmallow,citrus fruit,,,,,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meat,,,,,newspapers,,,,,,,other vegetables,,,pastry,,,,,,,,,,,,,,,rice,,,,,,,,,,,,,,,,,,soda,,,,,specialty bar,,,,,,,sugar,,,,,,tropical fruit,,uht-milk,,,,,white bread,,,,
,,,,,,,,,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liquor,,,,,,margarine,,,,,,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,root vegetables,,,,,,,,,,,,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole milk,yogurt,
,,,,,,,,,bottled beer,,,,butter,,,,,,,,canned vegetables,,,,,chocolate,,,,,,,,,,,,,,,,,,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,hard cheese,,,,,,,,,,,,,,,,,,,,margarine,,,,,,,,,,,,,,,,,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole milk,,
,,,,,,,berries,,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rolls/buns,,,,,,,,,,,,,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,bottled water,,,,,,,,,,,,,,,chicken,,,,,,,,,,,,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,fruit/vegetable juice,,,,hamburger meat,,,,,,,,,,,,,,,,,,,,,margarine,,,,,,,,,,,,,,,,,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soda,,softener,,,,,,,,,,,,,,,,,,,,,,,white bread,,whole milk,yogurt,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instant food products,,,,,,,,,,,,,,,,,,,,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sausage,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,waffles,,,,white wine,whole milk,,
,,,,baking powder,,,,,bottled beer,,,brown bread,,,,,,canned beer,,,canned vegetables,,,,,,,,,,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen vegetables,,,,ham,,,,,,,,,,,,,,,,,,,long life bakery product,,,margarine,,,,,,,,,,,,,,,,,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soda,,,,,,,,,,,,,,,,,,tropical fruit,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,herbs,,,,,,,,,,,,,liquor,,,,,,,,,,,,,,,,,,,organic sausage,other vegetables,,,,,,,,,,,,,,,,,,,,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropical fruit,,,,,,,,,whole milk,,
,,,,,,,,,,bottled water,,,,,,,,canned beer,,,canned vegetables,,,,,,,,,,,,,,,,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,fruit/vegetable juice,grapes,,,,,,,,,,,,,,,,,,,,,,,,margarine,,,,,,,,,,,,,,other vegetables,,,pastry,,,,,,,,,,processed cheese,,,,,,,rolls/buns,,,rum,,,,,sausage,,semi-finished bread,,,,,,,,,,,specialty bar,,,,,spices,,,,,,,,tropical fruit,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,rolls/buns,,,,,,,,,,,shopping bags,,,,,soda,,,,,,,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,bottled beer,,,,,,,,,,,,,,,,,,,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other vegetables,,,pastry,,,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole milk,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cling film/bags,,,,,,,,,,,,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,salty snack,,sausage,,,,,,,,,,,,,,,,,,,spread cheese,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,margarine,,,,,,,,,,,onions,,,other vegetables,,,pastry,,,,,popcorn,,,,,processed cheese,,,,,,,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uht-milk,,waffles,,,,,,,
,,,,baking powder,,,,,,bottled water,,brown bread,,,,,,canned beer,,,,,,,,,,,,,,,,,,,,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,uht-milk,,,,,,,,,
,,,,,,,,,bottled beer,,,,,,,,,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen meals,,,,,,ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newspapers,,,,,,,other vegetables,,,pastry,,,,,,,,,,,,,,,,,rolls/buns,,,,,,,,,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,tropical fruit,,,,,,,,,,,
,,,,,,,,,,,,brown bread,,,,,,,,,,,,,,chocolate,,,,,,,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fruit/vegetable juice,,,,hamburger meat,,,,,,,,,,,,,,,,,,,,,margarine,,,,,,,newspapers,,,,,,,other vegetables,,,,,,,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,specialty fat,,,,,,,,,,,,,,,,,,,whole milk,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coffee,,,,,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,root vegetables,,,,,,,sausage,,,shopping bags,,,,,,,,,,specialty bar,,,,,,,,,,,,,tropical fruit,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole milk,,
,,,,baking powder,,,,,,,,,butter,,,,,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,detergent,,,,,,,,,,,,,,,,,,,,,,,,,herbs,,,,,,,,,,,,,,,,,,,margarine,,,,,,,newspapers,,,,,,,other vegetables,,,,,,,,,pork,,,,,,,,,,,rolls/buns,root vegetables,,,,,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,beef,,,bottled beer,,,brown bread,,,,,,canned beer,,,,,,,chicken,,,citrus fruit,,,,,,,,,,curd,,,,,,,,,,,,,,,,,,,,,,,,fruit/vegetable juice,,,,,,,,,hygiene articles,,,,,,,,,,,,,,,,margarine,,,,,,,,,,,,,,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soda,,,,,,,,,,,,,,,,,,,,,,,whipped/sour cream,,,,whole milk,,
,,,,,,,,,,,,,butter,,,,,,,,,cat food,,,,,,,,,,,,,,,,,,,,dessert,,,,,,,,,,,,,,,,,frozen meals,,,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,meat,,,,,,,,,,,,other vegetables,,,,,,,,,,,,,processed cheese,,,,,,,,,,,,,,,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,tropical fruit,,,,,,,,,whole milk,yogurt,
,,,,,,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yogurt,
,,,,,,,,,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domestic eggs,,,,,,,,,,,,,,,,grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other vegetables,,,,,,,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,shopping bags,,,,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,yogurt,
,,,,,,,,,,,,,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,misc. beverages,,,,,,oil,,,,other vegetables,,,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropical fruit,,,,,,,,,,,
,,,,,,,,,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processed cheese,,,,,,,rolls/buns,root vegetables,,rum,,,,,,,,,,,,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,chicken,,,,,,,,,,,,cream cheese,,,,,,,,,,,,,,,flower (seeds),,,,,,,,,,,,,,,,,,,hygiene articles,,,,,,,,,,,,,,,,margarine,,,,,,,newspapers,,,,,,,,,,pastry,,,,,,,,,,,,,,,,,rolls/buns,,,,,,,,sausage,,,,,,,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,candles,,canned beer,,,,,,,chicken,,,,,,,,condensed milk,,,,,,,,,,,,,,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,margarine,,,,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waffles,,,,,,,
,,,,,,,,,,bottled water,,,,,,,,,,,,,,,,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abrasive cleaner,,,,,,,,,bottled beer,,,,,,,,candy,,,,canned vegetables,,,,,chocolate,,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,frankfurter,,,,,,,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,long life bakery product,,,margarine,,,,,,,,,,,,,,other vegetables,,,pastry,,,,,,,,,,,,,,,,,rolls/buns,,,,,,,,sausage,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,uht-milk,,,,,,,whole milk,yogurt,
,,,,,,,,,,,,,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,herbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onions,,,,,,,,,,,,pork,,,,,,,,,,,rolls/buns,,,,,,,,,,,,,,,,,soft cheese,,,,,,,,,,,,,,,,,tropical fruit,,,,,,,,,whole milk,yogurt,
,,,,,,,,,,bottled water,,,,,,,,,canned fish,,,,,,,,,citrus fruit,,,,,,,,,,,,,,,,,dishes,,,,,,,,,frankfurter,,,,,frozen meals,,,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pip fruit,,,,,,,,,,,,,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uht-milk,,,,,,,,,
,,,,,,,,,,,,,,,,,candy,,,,canned vegetables,,,,,chocolate,,,,,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pastry,,,,pip fruit,,,,,,,,,,,,,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,sugar,,,,,,,,,,,,,,,,yogurt,
,,,,,,,,beverages,,,,,butter,,,,,canned beer,,,,cat food,,,,,,,,,,,,,,,,curd,,,,,,,,,,,,,,,,frankfurter,,,,,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other vegetables,,,,,photo/film,,,,pork,,,,,,,,,,,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white bread,,,yogurt,
,,,,,,,,,bottled beer,bottled water,,,,,,,,,,,,,,,,chocolate,,,,,cocoa drinks,,,,,,,,,,,,,,,,,,finished products,,,,,,,,,,,,,,,,,,,,,,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,onions,,,,,,,,,,,,,,,,,,,,,,,,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole milk,,
,,,,,,,berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,salty snack,,,,,shopping bags,,,,soap,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,butter,,,,,,,,,,,,,chocolate,,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white bread,,whole milk,,
,,,,,,,,,bottled beer,,,,,,,,,canned beer,,,,,,,,,,,,,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen meals,,,,,,,,,,,,,,,,,ketchup,,,,,,,,long life bakery product,,,,,,,,,napkins,,,,,,,,other vegetables,,,,,,,,,,,,,,,,,,,,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,potato products,,,,,,,,,rolls/buns,,,,,,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yogurt,
,,,,,,,berries,,bottled beer,,,,,,,,,,,,,,,,,,,citrus fruit,,,,,,,,,,curd,,,,dessert,,,,,,,,,,,,,,,,,frozen meals,,,,grapes,,,,,,,,,,,,,ketchup,,,,,,,,,,,,,,,,,,newspapers,,,,,,,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,salt,,,,,,shopping bags,,,,,soda,,,,,,,,,,,,,,,,,,tropical fruit,,,,waffles,,,,,whole milk,yogurt,
,,,,,,,,,,,,brown bread,,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole milk,yogurt,
,,,,,,,,,,,,,butter,,,,,,,,,,,,chicken,,,,,,,,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rolls/buns,,,,,,salty snack,,,,,,,sliced cheese,,,,,softener,,,,,,,,,,,,,,,,,,,,,,,,,whole milk,,
,,,,,,,,,,bottled water,,,,butter milk,,,,,,,,,,,,,,citrus fruit,,,,,,,,,,,,,,,,,dishes,,,,,,,,,frankfurter,,,,,,,,,grapes,,,,,,,,,,,,,,,,,,,,,,,,,mayonnaise,,,,,,,,,,,,,other vegetables,,,,,,,,,,,,,,,,,,,,,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropical fruit,,,,,whipped/sour cream,,white bread,,whole milk,,
,,,,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,coffee,,,,,,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other vegetables,,,,,,,,,,pot plants,,,,,,,,,,,,,,,,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yogurt,
,,,,,,,,,,,,,,,,,,,canned fish,,,,,,chicken,,,citrus fruit,,,,,,,,,,curd,,,,dessert,,,,,domestic eggs,,,,,,,,,,,,,,frozen vegetables,fruit/vegetable juice,,,,hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,napkins,,,,oil,onions,,,other vegetables,,,pastry,,,,,,pork,,,,,,,,,,,,root vegetables,,,,,salty snack,,,,,shopping bags,,,,,soda,,,,,,,,,,,,sugar,,,tea,,,,,,,,,,,,,,zwieback
,artif. sweetener,,,,,beef,,,,,,,,,,,,,,,,,,,,,,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,make up remover,,,,meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,root vegetables,,,,,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white bread,,,,
,,,,,,,,,bottled beer,,,,,,,,,,,,,,,,,,,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other vegetables,,,,,,,,,,,,,,,,,,,roll products,,,,,,,,,,,,,,,,,,,,,,,,,,,,spread cheese,,,,,,,tropical fruit,,,,,,,,,,,
,,,,,,,,,bottled beer,,,,,butter milk,,,,canned beer,,,,,,,,,chocolate marshmallow,citrus fruit,,,,coffee,,,,,,,,,,,,,,,domestic eggs,,,,,,,,,,,,,,,fruit/vegetable juice,,,ham,hamburger meat,,,,,,,,,,,,,,,liquor,,,,,,,,meat,,,,,newspapers,,,,,,,,,pasta,,,,pickled vegetables,,,,,,,,,,,,,,rolls/buns,,,,,,salty snack,,,,,,,,,,soda,,,,,,,,,,,,,,,,,,,,,,,,,white bread,white wine,whole milk,yogurt,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,turkey,,,,,,white bread,,,,
,,,,,,,,,,,,brown bread,,,,,,,,,,,,,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,margarine,,,,,,,,,,,,,,other vegetables,,,,,,,,,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waffles,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,butter,,,,candy,,,,,,,,chicken,,,,,,,,condensed milk,,,,cream cheese,,,,,,,,,,,,,,,flower (seeds),,,,,,,,,,,,,,hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onions,organic products,,other vegetables,,,,,,,,,,,,,,,,,,,,rolls/buns,,,,,,salty snack,,,,,,,,,,soda,,,,,,,,,,,,,,,,,,,,,,,whipped/sour cream,,,,whole milk,,
,,,,,,,,,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,bottled beer,,,brown bread,,,,,,,,,,,,,,,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,domestic eggs,,,,,,,frankfurter,,,,,,,,,,,,hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rolls/buns,,,,,,,,sausage,,,,,,,,,,,,,,specialty cheese,,,,,,,,,,,,tropical fruit,,,,,,,,,whole milk,,zwieback
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,napkins,,,,,,,,,,,,,,,,,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fruit/vegetable juice,,,,,,,,,,,,,,,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,processed cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropical fruit,,,,,,,,,,,
,,,,,,,,,,,,,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,berries,,bottled beer,bottled water,,,,,,,candy,,,,,,,,,,,,,,,coffee,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oil,,,,other vegetables,,,,,,,pip fruit,,pork,,,,,,,,,,,,,,,,,,,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,tropical fruit,,,,,,,,,whole milk,yogurt,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,margarine,,,,,,,,,,,,,,,,,,,,,pip fruit,,,,,,,,,,,,,rolls/buns,,,rum,,,,,sausage,,,,,,,,,,,,,specialty bar,,,,,,,,,,,,,tropical fruit,,,,,,,,,,,
,,,,,,beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,liquor,,,,,,,,,,,,,,,,,,,,,packaged fruit/vegetables,,,,,,,,pork,,,,,,,,,,,rolls/buns,root vegetables,,,,,,,,,,shopping bags,,,,,soda,,,,,,,,,,,,,sweet spreads,,,,,tropical fruit,,,,,,,,,whole milk,yogurt,
,,,,,,,,,,,,,,,,,,canned beer,,,,,,,,,,,,,,,,,,,,,curd cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soda,,,,,,,,,,,,,,,,,,,,uht-milk,,,,,,,whole milk,,
,,,,,,,,,,,,brown bread,,,,,,,,,,,,chewing gum,,,,,,,,,,,,,cream cheese,curd,,,,dessert,,,,,domestic eggs,,,,,,,,,,,,,,,,,,,,,herbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pastry,,,,,,,,,,,,,,,,,rolls/buns,,,rum,,,,,sausage,,,,,,,,,,,,,,,,,,,,,,,,,,tropical fruit,,,,,,,,,whole milk,yogurt,
,,,,,,,,,,bottled water,,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flour,,,,,,,,,,,,,,ham,,,,,,,,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whipped/sour cream,,,,whole milk,yogurt,
,,,,,,,,,,,,,,,,,,,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,whole milk,yogurt,
,,,,,,,,,,,,,,,,,candy,,,,,,,,chicken,,,,,,,,,,,,,,,,,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onions,,,other vegetables,,,pastry,,,,,,pork,,,,,,,,,,,,,,,,,,,,,,,,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,bottled water,,,,,,,,,,,,,,,,,,citrus fruit,,,,,,,,,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newspapers,,,,,,,,,,pastry,,,,,,,,,,,,,,,,,rolls/buns,,,,,,,,,,,shopping bags,,,,,soda,,,,,specialty bar,,,,,,,sugar,,,,,,,,,,,,,,,,,
